"price","repair","house_age","dist_to_subway","subway_dist_to_center","agent_offers","subway_offers","rooms","footage","floor","max_floor","first_floor","last_floor","AO","hm"
"7.39",2,50,"1.093","18.158",6,14,1,"38.0",8,12,0,0,"ZAO","panel"
"8.15",2,14,"0.818","18.158",15,14,1,"37.7",3,17,0,0,"ZAO","panel"
"7.45",3,50,"1.093","18.158",24,13,1,"38.0",8,12,0,0,"ZAO","panel"
"11.67",1,1,"0.58","18.158",8,20,2,"59.2",12,17,0,0,"ZAO","panel"
"8.6",2,6,"1.02","18.158",1,17,1,"37.6",3,17,0,0,"ZAO","panel"
8,1,0,"0.539","18.158",2,14,1,"33.0",10,16,0,0,"ZAO","panel"
"14.122",1,1,"0.755","18.158",1,17,2,"58.6",15,19,0,0,"ZAO","monolith"
"9.968",1,0,"0.539","18.158",2,14,1,"39.4",16,19,0,0,"ZAO","monolith"
"12.3",1,1,"0.58","18.158",25,20,2,"58.1",14,16,0,0,"ZAO","panel"
"8.07",1,1,"0.58","18.158",25,20,1,"34.6",5,19,0,0,"ZAO","panel"
"9.1",1,1,"0.755","18.158",25,20,1,"40.5",12,19,0,0,"ZAO","panel"
"8.6",2,42,"0.576","18.158",25,20,2,"46.0",7,9,0,0,"ZAO","block"
"7.9",3,1,"0.755","18.158",25,20,1,"35.6",17,19,0,0,"ZAO","monolith"
"12.3",1,1,"0.58","18.158",3,13,2,"57.9",19,19,0,1,"ZAO","panel"
"11.4",1,0,"0.539","18.158",25,20,2,"57.0",7,20,0,0,"ZAO","monolith"
13,1,1,"0.58","18.158",25,20,2,"57.9",14,19,0,0,"ZAO","panel"
12,3,6,"1.193","18.158",5,11,2,"51.2",6,17,0,0,"ZAO","block"
"9.3",2,33,"1.087","18.158",5,14,2,"50.8",9,14,0,0,"ZAO","panel"
"7.68",2,50,"1.093","18.158",18,22,1,"38.0",8,12,0,0,"ZAO","block"
10,2,33,"1.087","18.158",1,14,2,"51.0",12,14,0,0,"ZAO","panel"
8,1,0,"0.539","18.158",1,17,1,"38.3",18,18,0,1,"ZAO","monolith"
"9.6",2,32,"0.999","18.158",12,20,2,"50.2",14,17,0,0,"ZAO","panel"
"12.49",3,16,"1.404","18.158",24,17,2,"65.0",16,17,0,0,"ZAO","panel"
"8.8",1,1,"0.755","18.158",22,14,1,"40.3",13,19,0,0,"ZAO","monolith"
"7.5",3,50,"1.093","18.158",36,22,1,"38.0",8,12,0,0,"ZAO","block"
"8.99",3,19,"0.723","18.158",21,6,1,"38.0",4,17,0,0,"ZAO","panel"
"10.8",2,16,"1.404","18.158",25,14,2,"52.0",4,17,0,0,"ZAO","panel"
"14.5",3,3,"0.55","18.158",18,17,2,"58.0",7,7,0,1,"ZAO","monolith"
11,3,32,"1.244","18.158",1,14,2,"52.0",7,14,0,0,"ZAO","panel"
"9.2",3,3,"0.661","18.158",1,14,1,"37.0",3,19,0,0,"ZAO","monolith"
"11.5",1,1,"0.755","18.158",1,17,2,"58.0",14,17,0,0,"ZAO","monolith"
"8.5",2,25,"0.382","18.158",1,17,1,"40.0",14,16,0,0,"ZAO","brick"
"9.9682",1,3,"0.55","18.158",2,13,1,"39.4",16,22,0,0,"ZAO","monolith"
"10.0273",1,3,"0.55","18.158",2,14,1,"39.4",16,19,0,0,"ZAO","monolith"
12,2,17,"1.358","18.158",1,14,2,"59.1",4,17,0,0,"ZAO","panel"
"8.6",1,0,"0.661","18.158",1,20,1,"40.0",3,16,0,0,"ZAO","monolith"
"8.5",1,1,"0.724","18.158",1,11,1,"40.0",19,22,0,0,"ZAO","monolith"
"9.15",2,0,"0.539","18.158",1,20,1,"39.5",6,20,0,0,"ZAO","monolith"
"11.99",3,3,"0.55","18.158",1,11,2,"53.52",19,23,0,0,"ZAO","monolith"
"13.8",3,1,"0.755","18.158",11,14,2,"58.6",13,19,0,0,"ZAO","panel"
"8.5",2,15,"0.654","18.158",13,14,1,"39.3",14,17,0,0,"ZAO","panel"
"12.5",2,17,"1.43","18.158",6,13,2,"60.0",9,17,0,0,"ZAO","panel"
12,1,1,"0.58","18.158",5,6,2,"58.0",14,17,0,0,"ZAO","panel"
"14.6",3,3,"0.55","18.158",13,14,2,"59.2",13,13,0,1,"ZAO","monolith"
"7.5",2,50,"1.093","18.158",12,11,1,"38.0",8,12,0,0,"ZAO","block"
"8.5",1,0,"0.539","18.158",12,11,1,"33.4",10,16,0,0,"ZAO","monolith"
"12.4",3,16,"0.211","18.158",11,14,2,"58.1",17,22,0,0,"ZAO","panel"
"15.2",4,3,"0.661","18.158",12,11,2,"57.8",3,10,0,0,"ZAO","monolith"
"8.7",2,50,"1.082","18.158",1,17,2,"37.8",8,12,0,0,"ZAO","block"
"10.95",2,24,"0.394","18.158",1,20,2,"51.7",13,16,0,0,"ZAO","brick"
"11.3",3,33,"0.879","18.158",1,14,2,"54.2",7,17,0,0,"ZAO","panel"
"8.59897",1,36,"0.638","18.158",1,3,1,"34.2",16,21,0,0,"ZAO","monolith"
"12.48204",1,36,"0.638","18.158",1,6,2,"52.9",19,21,0,0,"ZAO","monolith"
"8.3",3,17,"1.43","18.158",1,14,1,"37.7",7,17,0,0,"ZAO","panel"
"8.3",3,17,"1.43","18.158",2,22,1,"38.0",7,17,0,0,"ZAO","panel"
11,2,25,"0.382","18.158",1,13,2,"52.0",13,16,0,0,"ZAO","brick"
"6.8",2,36,"1.576","18.158",1,13,2,"39.0",9,12,0,0,"ZAO","panel"
"9.5",3,0,"0.539","18.158",1,14,1,"37.9",6,20,0,0,"ZAO","monolith"
"9.88",2,6,"1.193","18.158",1,3,2,"51.2",2,17,0,0,"ZAO","panel"
"8.3",2,16,"0.184","18.158",1,22,1,"39.4",19,22,0,0,"ZAO","panel"
"13.8",3,6,"0.958","18.158",1,17,2,"62.0",6,17,0,0,"ZAO","panel"
"10.02",1,3,"0.55","18.158",1,13,1,"45.0",13,19,0,0,"ZAO","monolith"
"9.7",2,33,"0.895","18.158",1,17,2,"52.0",5,17,0,0,"ZAO","panel"
"7.9",2,33,"1.322","18.158",1,14,1,"39.0",12,14,0,0,"ZAO","panel"
"12.7",3,6,"0.958","18.158",1,20,2,"63.4",6,17,0,0,"ZAO","panel"
"14.5",3,3,"0.661","18.158",1,22,2,"58.0",7,7,0,1,"ZAO","monolith"
"13.1",2,7,"1.157","18.158",1,17,2,"60.0",9,17,0,0,"ZAO","panel"
"9.99",2,32,"1.018","18.158",1,11,2,"50.5",6,17,0,0,"ZAO","panel"
"9.3",2,33,"1.087","18.158",1,22,2,"52.0",9,14,0,0,"ZAO","panel"
"11.45",3,33,"1.169","18.158",1,6,2,"51.0",1,14,1,0,"ZAO","panel"
"8.4",2,18,"0.777","18.158",2,11,1,"39.0",6,15,0,0,"ZAO","panel"
"8.2",2,7,"1.157","18.158",1,20,1,"38.0",9,17,0,0,"ZAO","panel"
"13.5",1,0,"0.539","18.158",1,14,2,"64.5",17,20,0,0,"ZAO","monolith"
"9.6",3,3,"0.55","18.158",1,6,1,"36.2",12,19,0,0,"ZAO","monolith"
"9.2",1,0,"0.539","18.158",1,13,1,"39.4",9,22,0,0,"ZAO","monolith"
"7.7",2,33,"0.741","18.158",1,17,1,"38.0",11,17,0,0,"ZAO","panel"
"8.49",2,6,"1.193","18.158",1,22,1,"38.0",10,17,0,0,"ZAO","panel"
"9.75",4,12,"1.752","18.158",1,22,1,"47.0",16,17,0,0,"ZAO","panel"
"9.8",2,39,"0.701","18.158",1,6,2,"52.0",4,9,0,0,"ZAO","panel"
"6.7",2,57,"0.556","18.158",1,11,1,"31.0",2,5,0,0,"ZAO","brick"
12,2,15,"0.28","18.158",1,6,2,"67.0",8,22,0,0,"ZAO","panel"
"7.4",3,50,"1.093","18.158",2,14,1,"38.0",8,12,0,0,"ZAO","panel"
"8.399",1,0,"0.539","18.158",1,22,1,"37.2",5,9,0,0,"ZAO","monolith"
"11.95",2,15,"0.197","18.158",1,13,2,"60.0",13,22,0,0,"ZAO","panel"
"12.9",3,14,"1.298","18.158",1,6,2,"64.5",5,17,0,0,"ZAO","panel"
"8.3",2,33,"1.322","18.158",1,14,1,"39.0",8,14,0,0,"ZAO","panel"
"9.25",2,33,"0.895","18.158",1,11,2,"54.0",12,17,0,0,"ZAO","panel"
"15.2",3,3,"0.55","18.158",1,20,2,"59.0",4,19,0,0,"ZAO","monolith"
"11.2",2,16,"0.211","18.158",1,11,2,"58.2",14,22,0,0,"ZAO","panel"
"7.49",3,36,"1.263","18.158",1,14,1,"40.0",1,12,1,0,"ZAO","panel"
"10.7",2,33,"0.257","18.158",1,20,2,"54.2",8,17,0,0,"ZAO","panel"
"8.95",2,0,"0.539","18.158",1,6,1,"38.0",3,19,0,0,"ZAO","monolith"
"7.55",1,0,"0.539","18.158",1,22,1,"33.6",14,18,0,0,"ZAO","monolith"
"6.7",2,42,"0.475","18.158",1,11,1,"32.4",1,9,1,0,"ZAO","panel"
"8.2",2,29,"1.399","18.158",1,17,1,"38.2",12,17,0,0,"ZAO","panel"
"7.4",2,50,"1.093","18.158",2,6,1,"38.0",8,12,0,0,"ZAO","panel"
"8.3",3,17,"1.43","18.158",1,17,1,"37.7",7,17,0,0,"ZAO","panel"
"11.7",2,19,"0.633","18.158",1,14,2,"64.0",3,17,0,0,"ZAO","panel"
9,2,0,"0.539","18.158",1,22,1,"39.5",6,23,0,0,"ZAO","monolith"
15,3,3,"0.661","18.158",1,14,2,"57.8",3,10,0,0,"ZAO","monolith"
11,2,15,"0.614","18.158",1,13,2,"51.4",17,17,0,1,"ZAO","panel"
"7.2",3,36,"1.576","18.158",1,6,1,"39.2",5,12,0,0,"ZAO","panel"
"12.4",2,16,"0.211","18.158",45,22,2,"58.1",17,22,0,0,"ZAO","panel"
"8.7",1,0,"0.539","18.158",22,14,1,"33.4",10,16,0,0,"ZAO","monolith"
"8.15",1,1,"0.724","18.158",22,14,1,"38.0",17,18,0,0,"ZAO","monolith"
"13.3",2,3,"0.661","18.158",45,22,2,"58.0",12,12,0,1,"ZAO","monolith"
"7.75",1,1,"0.755","18.158",21,14,1,"35.4",5,19,0,0,"ZAO","monolith"
"16.48",4,1,"0.58","18.158",2,20,2,"61.2",10,11,0,0,"ZAO","monolith"
"12.9",3,3,"0.55","18.158",3,13,2,"54.6",12,16,0,0,"ZAO","monolith"
"16.1",3,1,"0.755","18.158",3,6,2,"57.8",7,17,0,0,"ZAO","monolith"
"12.4",2,16,"0.211","18.158",37,14,2,"58.1",17,22,0,0,"ZAO","panel"
"14.5",3,3,"0.55","18.158",20,13,2,"58.1",7,7,0,1,"ZAO","monolith"
"12.49",2,16,"1.404","18.158",38,22,2,"65.0",16,17,0,0,"ZAO","panel"
"12.4",2,16,"0.211","18.158",7,14,2,"58.1",17,22,0,0,"ZAO","panel"
"12.6",2,85,"1.066","5.386",2,7,2,"50.0",3,5,0,0,"UAO","brick"
"11.1",2,60,"0.262","5.386",2,7,2,"45.5",4,5,0,0,"UZAO","block"
"11.1",2,60,"0.262","5.386",2,9,2,"45.5",4,5,0,0,"UZAO","block"
"10.5",2,56,"0.301","5.386",38,9,1,"33.0",6,13,0,0,"UZAO","brick"
"12.35",2,53,"0.531","5.386",65,5,2,"38.0",12,13,0,0,"UZAO","block"
14,2,61,"0.619","5.386",99,5,2,"45.7",4,10,0,0,"UZAO","brick"
"11.1",2,60,"0.611","5.386",196,8,2,"43.0",5,5,0,1,"UZAO","brick"
"10.5",2,56,"0.301","5.386",92,5,1,"33.0",6,13,0,0,"UZAO","brick"
"10.8",2,85,"1.066","5.386",1,8,2,"46.2",1,5,1,0,"UAO","brick"
14,3,61,"0.619","5.386",15,8,2,"45.7",4,10,0,0,"UZAO","brick"
"11.85",2,55,"0.903","5.386",2,7,2,"38.0",4,9,0,0,"UAO","monolith"
"12.5",3,52,"0.079","5.386",3,9,2,"42.0",2,16,0,0,"UZAO","block"
"13.999",4,52,"0.079","5.386",1,3,2,"41.5",14,16,0,0,"UZAO","block"
"15.5",1,0,"1.104","5.386",1,5,1,"54.0",19,36,0,0,"UZAO","monolith"
"15.51",1,0,"1.104","5.386",2,9,1,"49.0",19,36,0,0,"UZAO","monolith"
14,3,61,"0.619","5.386",1,4,2,"45.7",5,10,0,0,"UZAO","brick"
"12.299",4,61,"0.629","5.386",1,3,2,"48.0",5,5,0,1,"UZAO","brick"
18,1,0,"1.104","5.386",4,9,1,"51.7",28,36,0,0,"UZAO","monolith"
"15.8",1,0,"1.104","5.386",22,7,1,"50.9",25,36,0,0,"UZAO","monolith"
"14.9",1,0,"1.104","5.386",10,5,1,"49.0",5,36,0,0,"UZAO","monolith"
"14.99",2,59,"0.175","5.386",1,7,2,"48.0",10,10,0,1,"UZAO","brick"
"15.2",1,0,"1.104","5.386",1,5,1,"44.9",24,36,0,0,"UZAO","monolith"
"14.4",1,61,"0.869","5.386",1,9,2,"56.4",7,8,0,0,"UZAO","brick"
"13.8",1,0,"1.104","5.386",1,9,1,"49.0",32,36,0,0,"UZAO","monolith"
14,2,61,"0.619","5.386",10,4,2,"46.0",5,10,0,0,"UZAO","brick"
"14.95",1,0,"1.104","5.386",1,8,1,"51.1",33,36,0,0,"UZAO","monolith"
"12.25",2,55,"0.953","5.386",1,7,2,"45.0",1,9,1,0,"UAO","brick"
"16.3",1,0,"1.104","5.386",1,7,1,"51.1",4,36,0,0,"UZAO","monolith"
"15.5",1,0,"1.104","5.386",13,7,1,"54.0",19,36,0,0,"UZAO","monolith"
"14.5",1,0,"1.104","5.386",1,7,1,"47.1",18,34,0,0,"UZAO","monolith"
"14.7",2,61,"0.869","5.386",2,9,2,"56.4",2,8,0,0,"UZAO","brick"
"11.35",2,55,"0.903","5.386",1,5,2,"38.0",4,9,0,0,"UAO","block"
13,2,59,"0.175","5.386",1,7,1,"41.0",3,10,0,0,"UZAO","brick"
16,3,60,"0.421","5.386",1,7,2,"47.5",6,9,0,0,"UZAO","brick"
11,2,60,"0.202","5.386",1,4,2,"43.2",5,5,0,1,"UZAO","block"
"13.8",1,0,"1.104","5.386",1,7,1,"49.0",32,36,0,0,"UZAO","monolith"
"15.5",1,0,"1.104","5.386",1,9,1,"54.0",19,36,0,0,"UZAO","monolith"
"16.5",1,0,"1.104","5.386",1,7,1,"60.2",14,36,0,0,"UZAO","monolith"
"9.7",2,55,"0.903","5.386",1,3,1,"33.0",4,9,0,0,"UAO","panel"
"15.9",2,59,"0.175","5.386",1,9,2,"46.4",4,10,0,0,"UZAO","brick"
"16.5",3,60,"0.421","5.386",1,7,2,"47.0",5,9,0,0,"UZAO","brick"
18,4,0,"1.104","5.386",1,9,1,"55.0",31,36,0,0,"UZAO","monolith"
15,2,61,"0.619","5.386",1,9,2,"48.3",6,8,0,0,"UZAO","brick"
"11.5",2,58,"0.263","5.386",1,4,2,"40.0",8,9,0,0,"UZAO","brick"
"13.5",4,52,"0.079","5.386",1,8,2,"40.1",8,16,0,0,"UZAO","block"
"10.7",2,60,"0.421","5.386",1,4,1,"42.0",2,9,0,0,"UZAO","brick"
"14.7",2,61,"0.869","5.386",1,8,2,"56.4",2,8,0,0,"UZAO","brick"
"11.65",2,55,"0.903","5.386",1,9,2,"37.6",4,9,0,0,"UAO","monolith"
15,2,60,"0.516","5.386",1,3,2,"48.6",6,9,0,0,"UZAO","brick"
"12.5",2,58,"0.263","5.386",1,5,2,"36.8",4,9,0,0,"UZAO","brick"
"11.8",2,55,"0.375","5.386",1,9,2,"43.0",5,13,0,0,"UZAO","brick"
"8.35",2,61,"0.736","5.386",1,9,1,"35.0",5,5,0,1,"UAO","brick"
"9.9",2,55,"0.375","5.386",1,4,1,"33.0",3,13,0,0,"UZAO","brick"
"11.5",2,60,"0.51","5.386",1,7,2,"44.4",5,5,0,1,"UZAO","brick"
"16.2",1,0,"1.104","5.386",1,4,1,"54.33",8,39,0,0,"UZAO","block"
14,2,61,"0.619","5.386",1,7,2,"45.7",5,10,0,0,"UZAO","brick"
14,2,61,"0.619","5.386",3,3,2,"45.0",5,10,0,0,"UZAO","brick"
"14.8",2,61,"0.869","5.386",18,3,2,"56.0",2,8,0,0,"UZAO","brick"
"16.5",1,0,"1.104","5.386",1,9,1,"53.0",24,36,0,0,"UZAO","monolith"
"15.99",1,0,"1.104","5.386",4,7,1,"54.7",8,36,0,0,"UZAO","monolith"
"15.7",1,0,"1.104","5.386",11,9,1,"54.7",19,36,0,0,"UZAO","monolith"
14,1,61,"0.619","5.386",3,5,2,"45.7",4,10,0,0,"UZAO","brick"
"19.999",1,0,"1.104","5.386",6,7,2,"76.0",27,36,0,0,"UZAO","monolith"
"15.5",1,0,"1.104","5.386",7,8,1,"49.0",19,36,0,0,"UZAO","monolith"
"15.7",1,0,"1.104","5.386",12,4,1,"54.7",19,36,0,0,"UZAO","monolith"
"18.999",1,0,"1.104","5.386",9,9,2,"80.0",27,36,0,0,"UZAO","monolith"
"16.5",2,1,"1.073","7.728",1,16,1,"44.6",14,19,0,0,"UZAO","brick"
"14.15",2,36,"1.152","7.728",292,8,2,"60.0",4,17,0,0,"UZAO","panel"
"12.7",2,62,"0.31","7.728",66,10,2,"47.9",3,5,0,0,"UZAO","brick"
14,2,60,"1.053","7.728",38,16,2,"58.0",1,13,1,0,"UZAO","brick"
"11.9",3,12,"0.741","7.728",65,8,1,"37.0",5,14,0,0,"UZAO","panel"
"14.8",4,63,"0.313","7.728",65,8,2,"38.5",4,4,0,1,"UZAO","brick"
"16.5",1,0,"0.731","7.728",1,6,1,"43.5",11,18,0,0,"UZAO","monolith"
"12.35",2,64,"0.67","7.728",2,9,2,"61.1",1,5,1,0,"UZAO","brick"
"9.1",3,56,"0.681","7.728",1,8,1,"31.0",1,9,1,0,"UZAO","brick"
"14.4",1,36,"1.152","7.728",6,8,2,"60.0",4,17,0,0,"UZAO","panel"
"13.98",2,62,"0.933","7.728",1,6,2,"54.0",4,5,0,0,"UZAO","brick"
"10.8",2,55,"1.184","7.728",218,16,2,"45.0",3,9,0,0,"UZAO","block"
"9.15",2,46,"1.023","7.728",218,16,1,"35.1",5,12,0,0,"UZAO","block"
"12.7",2,62,"0.31","7.728",99,8,2,"47.9",3,5,0,0,"UZAO","brick"
"11.2",2,62,"0.739","7.728",205,8,2,"52.9",1,5,1,0,"UZAO","block"
14,1,62,"1.008","7.728",99,8,2,"61.0",5,5,0,1,"UZAO","brick"
14,1,66,"0.52","7.728",92,15,2,"65.4",1,5,1,0,"UZAO","brick"
"15.5",2,46,"1.136","7.728",196,9,2,"53.3",8,14,0,0,"UZAO","brick"
"15.5",2,61,"0.875","7.728",92,15,2,"53.0",10,12,0,0,"UZAO","panel"
"11.5",3,61,"0.871","7.728",92,15,1,"31.4",5,8,0,0,"UZAO","brick"
"16.9",3,22,"0.763","7.728",35,10,2,"52.2",5,14,0,0,"UZAO","panel"
"11.9",3,12,"0.741","7.728",35,10,1,"37.0",5,14,0,0,"UZAO","panel"
"11.7",3,56,"0.594","7.728",1,6,1,"34.2",7,9,0,0,"UZAO","brick"
"11.5",3,56,"0.594","7.728",1,9,1,"34.2",7,9,0,0,"UZAO","brick"
"11.2",2,46,"1.136","7.728",1,8,1,"40.0",8,14,0,0,"UZAO","brick"
"9.2",2,57,"1.096","7.728",1,10,2,"43.0",4,5,0,0,"UZAO","brick"
"9.2",2,57,"1.096","7.728",1,9,2,"43.0",4,5,0,0,"UZAO","brick"
"11.9",3,62,"0.672","7.728",1,10,2,"38.5",2,5,0,0,"UZAO","brick"
"14.2",3,62,"0.249","7.728",1,16,2,"42.0",7,8,0,0,"UZAO","block"
10,2,42,"1.09","7.728",1,9,2,"44.7",1,14,1,0,"UZAO","panel"
"13.3",1,17,"0.746","7.728",2,10,2,"52.0",8,14,0,0,"UZAO","brick"
"15.4",3,61,"0.875","7.728",4,9,2,"53.0",10,12,0,0,"UZAO","brick"
12,4,12,"0.741","7.728",1,8,1,"37.0",5,14,0,0,"UZAO","panel"
"15.5",2,36,"1.143","7.728",21,9,2,"60.0",4,17,0,0,"UZAO","panel"
"14.2",2,66,"0.49","7.728",10,15,2,"65.0",1,5,1,0,"UZAO","brick"
"17.5",3,23,"0.689","7.728",1,15,2,"57.8",13,17,0,0,"UZAO","panel"
"13.85",2,61,"0.871","7.728",1,16,2,"53.0",3,8,0,0,"UZAO","brick"
"17.999",3,15,"0.621","7.728",1,16,2,"57.0",8,12,0,0,"UZAO","panel"
"14.2",2,56,"1.117","7.728",1,6,2,"52.0",7,9,0,0,"UZAO","brick"
"11.17",2,60,"0.815","7.728",3,15,2,"43.0",4,8,0,0,"UZAO","brick"
"11.169",2,60,"0.815","7.728",13,10,2,"43.0",4,8,0,0,"UZAO","brick"
"11.9",4,12,"0.741","7.728",3,4,1,"37.0",5,14,0,0,"UZAO","panel"
"12.6",2,66,"1.064","7.728",28,16,2,"65.0",3,5,0,0,"UZAO","brick"
"12.7",2,62,"0.31","7.728",7,10,2,"48.0",3,6,0,0,"UZAO","brick"
"10.8",2,62,"0.802","7.728",1,15,2,"52.0",1,5,1,0,"UZAO","block"
"19.5",4,61,"0.875","7.728",1,10,2,"54.3",7,12,0,0,"UZAO","brick"
"17.99",2,60,"1.053","7.728",1,8,2,"55.0",6,13,0,0,"UZAO","brick"
"14.2",3,63,"0.819","7.728",1,10,2,"54.6",2,5,0,0,"UZAO","block"
"17.5",2,60,"1.053","7.728",12,10,2,"52.3",10,14,0,0,"UZAO","brick"
"13.3",3,45,"1.119","7.728",1,9,1,"37.2",12,14,0,0,"UZAO","brick"
"15.8",2,45,"1.119","7.728",1,8,2,"53.0",12,14,0,0,"UZAO","brick"
"15.5",1,0,"0.731","7.728",2,9,1,"43.02",10,18,0,0,"UZAO","monolith"
"15.3",1,0,"0.731","7.728",3,10,1,"44.6",8,20,0,0,"UZAO","monolith"
"13.6",4,70,"0.865","7.728",1,8,2,"64.6",1,5,1,0,"UZAO","brick"
"16.2",2,5,"0.342","7.728",1,10,2,"54.6",14,19,0,0,"UZAO","panel"
"16.5",1,0,"0.731","7.728",1,10,1,"45.0",3,18,0,0,"UZAO","monolith"
"16.95",3,63,"1.325","7.728",2,9,2,"55.0",2,8,0,0,"UZAO","brick"
"9.5",2,54,"1.155","7.728",1,15,1,"36.4",10,12,0,0,"UZAO","panel"
"13.9",2,36,"1.152","7.728",4,6,2,"60.0",4,17,0,0,"UZAO","panel"
"16.3",1,1,"1.073","7.728",17,9,1,"44.6",14,19,0,0,"UZAO","monolith"
"14.8",2,44,"0.514","7.728",1,6,2,"51.4",10,12,0,0,"UZAO","brick"
"10.5",2,43,"0.402","7.728",1,16,1,"36.3",6,16,0,0,"UZAO","brick"
"14.9",1,0,"0.731","7.728",1,4,1,"44.6",8,20,0,0,"UZAO","monolith"
"17.5",1,0,"0.731","7.728",3,6,1,"44.6",17,18,0,0,"UZAO","monolith"
"12.5",4,55,"1.175","7.728",3,10,2,"38.8",10,12,0,0,"UZAO","panel"
15,1,63,"1.325","7.728",1,16,2,"56.0",6,9,0,0,"UZAO","brick"
"9.2",2,53,"1.044","7.728",1,9,2,"44.7",1,12,1,0,"UZAO","block"
"12.35",2,64,"0.67","7.728",3,10,2,"61.1",1,5,1,0,"UZAO","brick"
"16.99",2,63,"0.267","7.728",1,9,2,"58.4",5,9,0,0,"UZAO","block"
13,2,58,"0.965","7.728",1,15,2,"47.0",3,5,0,0,"UZAO","block"
12,3,60,"1.185","7.728",1,8,2,"46.0",2,5,0,0,"UZAO","brick"
"11.7",2,5,"0.342","7.728",1,8,1,"38.0",8,19,0,0,"UZAO","panel"
"17.36",2,65,"0.413","7.728",1,8,2,"60.0",3,9,0,0,"UZAO","brick"
"17.08",2,63,"0.267","7.728",1,8,2,"58.9",6,8,0,0,"UZAO","block"
13,2,63,"0.842","7.728",1,15,2,"56.1",2,5,0,0,"UZAO","block"
"8.69",1,60,"0.874","7.728",1,16,2,"41.2",1,5,1,0,"UZAO","brick"
"10.5",2,51,"1.008","7.728",1,8,1,"39.0",9,14,0,0,"UZAO","brick"
15,1,65,"0.413","7.728",1,6,2,"64.7",3,9,0,0,"UZAO","brick"
"10.5",2,40,"1.237","7.728",1,9,1,"35.0",3,14,0,0,"UZAO","brick"
"12.5",2,15,"0.621","7.728",1,16,1,"38.4",5,12,0,0,"UZAO","monolith"
"9.8",4,56,"0.623","7.728",1,10,1,"33.0",9,9,0,1,"UZAO","brick"
"11.15",2,60,"0.815","7.728",1,16,2,"43.0",4,8,0,0,"UZAO","brick"
"11.6",3,40,"1.237","7.728",1,10,1,"34.9",2,14,0,0,"UZAO","brick"
"13.999",1,63,"1.325","7.728",1,9,2,"55.0",2,9,0,0,"UZAO","brick"
"11.5",2,63,"0.727","7.728",1,4,2,"53.0",2,5,0,0,"UZAO","monolith"
"11.5",1,63,"0.727","7.728",3,6,2,"52.0",2,5,0,0,"UZAO","block"
"10.8",2,54,"1.155","7.728",1,6,2,"45.1",8,12,0,0,"UZAO","block"
"11.8",2,63,"0.93","7.728",1,6,2,"52.8",1,5,1,0,"UZAO","block"
"15.8",1,1,"1.073","7.728",1,8,1,"47.8",12,19,0,0,"UZAO","brick"
"11.169",2,60,"0.815","7.728",1,9,2,"43.0",4,8,0,0,"UZAO","brick"
"11.169",2,60,"0.815","7.728",1,4,2,"43.0",4,8,0,0,"UZAO","brick"
"16.7",2,8,"0.515","7.728",1,8,2,"59.0",12,12,0,1,"UZAO","panel"
"11.33",2,56,"1.06","7.728",1,9,2,"46.0",2,9,0,0,"UZAO","block"
"17.5",1,0,"0.731","7.728",1,16,1,"43.8",2,20,0,0,"UZAO","monolith"
"17.2",3,65,"0.413","7.728",1,15,2,"63.0",5,9,0,0,"UZAO","brick"
"16.5",4,63,"0.744","7.728",1,8,2,"57.0",4,5,0,0,"UZAO","brick"
"11.45",2,46,"1.136","7.728",1,10,1,"36.0",8,14,0,0,"UZAO","brick"
"15.799",4,0,"0.731","7.728",3,8,1,"45.0",8,18,0,0,"UZAO","monolith"
"10.5",1,53,"1.057","7.728",1,9,1,"34.2",4,14,0,0,"UZAO","brick"
"14.79",1,0,"0.731","7.728",2,8,1,"45.0",3,20,0,0,"UZAO","monolith"
16,1,65,"0.413","7.728",1,10,1,"51.0",2,9,0,0,"UZAO","brick"
"7.6",2,48,"0.778","18.065",1,4,2,"45.4",1,12,1,0,"UAO","block"
"6.1",1,46,"2.611","18.065",1,4,1,"32.8",7,12,0,0,"UAO","panel"
"12.995",2,16,"0.164","18.065",62,9,2,"60.2",11,17,0,0,"UAO","panel"
"10.6",2,15,"0.172","18.065",1,4,2,"52.1",14,14,0,1,"UAO","brick"
"10.9",2,15,"0.172","18.065",1,6,2,"52.0",14,14,0,1,"UAO","panel"
"12.8",4,14,"0.33","18.065",2,2,2,"51.0",3,14,0,0,"UAO","panel"
"8.9",3,16,"0.164","18.065",1,4,1,"36.4",4,17,0,0,"UAO","panel"
"8.6",2,16,"0.164","18.065",205,2,1,"38.0",8,17,0,0,"UAO","panel"
"6.99",2,48,"0.561","18.065",205,2,1,"35.0",8,9,0,0,"UAO","panel"
"7.8",2,47,"2.091","18.065",2,9,2,"44.0",8,9,0,0,"UAO","panel"
"8.5",3,15,"0.172","18.065",3,9,1,"36.4",7,17,0,0,"UAO","panel"
"6.4",1,47,"1.794","18.065",4,3,1,"32.8",9,9,0,1,"UAO","panel"
"12.99",3,16,"0.164","18.065",2,9,2,"60.2",10,17,0,0,"UAO","panel"
8,2,48,"0.778","18.065",1,5,2,"44.0",10,12,0,0,"UAO","panel"
"6.4",2,47,"1.751","18.065",12,3,1,"32.0",4,9,0,0,"UAO","panel"
"6.3",2,47,"2.247","18.065",54,9,1,"31.0",7,12,0,0,"UAO","panel"
"8.6",2,48,"0.778","18.065",28,3,2,"40.5",7,12,0,0,"UAO","block"
